,id,text,date,retweets,favorites,mentions,hashtags,geo,region
581,1301852001114951681,Not one of them looks like he has a working brain.,2020-09-04 11:57:58+00:00,0,1,,,,Kerrville Fredericksburg
582,1301851908609650689,Lmao,2020-09-04 11:57:36+00:00,0,0,,,,Kerrville Fredericksburg
583,1301851666761814018,You’re just getting older or you’re not telling us something ,2020-09-04 11:56:39+00:00,0,0,,,,Kerrville Fredericksburg
584,1301851464978116610,Completely agree ,2020-09-04 11:55:51+00:00,0,0,,,,Kerrville Fredericksburg
585,1301847919470010369,"On page 199 of 291 of The Hobbit, by J.R.R. Tolkien",2020-09-04 11:41:45+00:00,0,0,,,,Kerrville Fredericksburg
586,1301847459799470089,Thank you Michael. The book shines light on living in Texas as t was.,2020-09-04 11:39:56+00:00,0,1,,,,Kerrville Fredericksburg
587,1301844023544602628,#DonnaBrazilleSyndrome,2020-09-04 11:26:16+00:00,1,0,,#DonnaBrazilleSyndrome,,Kerrville Fredericksburg
588,1301843798864076800,This is the way,2020-09-04 11:25:23+00:00,0,1,,,,Kerrville Fredericksburg
589,1301843588947554304,#LetHerSpeak #BreakTheDuopoly,2020-09-04 11:24:33+00:00,0,0,,#LetHerSpeak #BreakTheDuopoly,,Kerrville Fredericksburg
590,1301843442427928582,"Texas is still blessed with men who WORK with their hands and their heads, look around you will see they are here.",2020-09-04 11:23:58+00:00,0,1,,,,Kerrville Fredericksburg
591,1301843222403006466,"V-Shaped Recovery From Bitcoin’s Biggest Drop Since March Unlikely, Say Analysts http://dlvr.it/RfymHs",2020-09-04 11:23:05+00:00,0,0,,,,Kerrville Fredericksburg
592,1301842808127524864,Snowden is an American Hero that has been treated like a criminal for informing the American people of our governments Violation of our 4th Amendment Rights,2020-09-04 11:21:27+00:00,0,0,,,,Kerrville Fredericksburg
593,1301841944310697986,What an awesome cat and an awesome photo!,2020-09-04 11:18:01+00:00,0,1,,,,Kerrville Fredericksburg
594,1301841650289979394,"I feel sick about that, too. I am sorry that this is happening.",2020-09-04 11:16:51+00:00,0,2,,,,Kerrville Fredericksburg
595,1301840819607998465,#CheatToCompete,2020-09-04 11:13:33+00:00,0,0,,#CheatToCompete,,Kerrville Fredericksburg
596,1301840078210301952,Nobody beieves this nonsense try again...,2020-09-04 11:10:36+00:00,0,0,,,,Kerrville Fredericksburg
597,1301840023432691716,"Yep, I'm just waiting for the left to start the talking points that this was a ""bad shooting"".",2020-09-04 11:10:23+00:00,0,1,,,,Kerrville Fredericksburg
598,1301839905710989315,Sometimes lifes a mess ,2020-09-04 11:09:55+00:00,0,1,,,,Kerrville Fredericksburg
599,1301838806077775872,"Bitcoin is Worthless in Long-term, Says Veteran Stock Analyst http://dlvr.it/RfyjTC",2020-09-04 11:05:33+00:00,0,0,,,,Kerrville Fredericksburg
600,1301837442392023040,"Time for some tree work? Message for a free estimate Or http://www.gilberttreeservice.com 1.) bids are done via social distancing, messaging, email, text or phone 2.)Schedule job 3.)Complete tree work 4.)Pay online or in person(with social distancing)",2020-09-04 11:00:07+00:00,0,0,,,,Kerrville Fredericksburg
601,1301837043278938112,Happy birthday! That is some good stuff!,2020-09-04 10:58:32+00:00,0,0,,,,Kerrville Fredericksburg
602,1301836958289858560,#CalExit,2020-09-04 10:58:12+00:00,0,0,,#CalExit,,Kerrville Fredericksburg
603,1301836158750646272,#BlueLivesMatter #PrayForTheBlue,2020-09-04 10:55:01+00:00,0,0,,#BlueLivesMatter #PrayForTheBlue,,Kerrville Fredericksburg
604,1301833989028589568,รู้จักคำว่าเบาหวาน​ตัดขาปะ5555555,2020-09-04 10:46:24+00:00,0,0,,,,Kerrville Fredericksburg
605,1301833300504322049,Mag pokemon master nalang ko smh ,2020-09-04 10:43:40+00:00,0,0,,,,Kerrville Fredericksburg
606,1301831975716548615,I'm confused bai,2020-09-04 10:38:24+00:00,0,0,,,,Kerrville Fredericksburg
607,1301829401110290438,"Listen closely & think logically! At every turn, for every issue, they turn to one thing & one thing only for their defense. RACISM In Kenosha, Biden seeks to calm tensions and address racism — Trump throws gasoline on flames",2020-09-04 10:28:10+00:00,0,0,,,,Kerrville Fredericksburg
608,1301829198886117377,#TraitorTrump,2020-09-04 10:27:22+00:00,0,0,,#TraitorTrump,,Kerrville Fredericksburg
609,1301828756303163392,#TraitorTrump,2020-09-04 10:25:36+00:00,0,0,,#TraitorTrump,,Kerrville Fredericksburg
610,1301828482767507456,Was it right or was it political? You decide! New York Democrat blasts Biden for meeting with 'Farrakhan follower' Jacob Blake Sr: 'Beyond comprehension',2020-09-04 10:24:31+00:00,0,0,,,,Kerrville Fredericksburg
611,1301827833514332161,I could use an ass massage,2020-09-04 10:21:56+00:00,0,0,,,,Kerrville Fredericksburg
612,1301827497504448514,Define “Voter Enthusiasm”!,2020-09-04 10:20:36+00:00,0,1,,,,Kerrville Fredericksburg
613,1301827434178904064,"It would be good if Congress held their collective noses and passed something, even if it is inadequate. I think it would insure many Dems elected in the Senate, we'd keep the house, and maybe, and Trump would be defeated. Once Dems are in power, they pass a good bill.",2020-09-04 10:20:21+00:00,7,18,,,,Kerrville Fredericksburg
614,1301826729170726913,"Tether, Bitfinex File Motion to Dismiss Market Manipulation Lawsuit http://dlvr.it/RfyZ30",2020-09-04 10:17:33+00:00,0,1,,,,Kerrville Fredericksburg
615,1301826595544535042,Super Saiyan... Cat girl? You have my attention!,2020-09-04 10:17:01+00:00,0,0,,,,Kerrville Fredericksburg
616,1301826530952216581,@bradscott78013 and IFB,2020-09-04 10:16:46+00:00,1,7,@bradscott78013,,,Kerrville Fredericksburg
617,1301825681148579840,Let’s talk policy Ignore @JoeBiden failing mental state! Tell me what the Democrats stand for that is appealing to America! Medicare for All Free College Open Borders Citizenship for Illegals Healthcare for Illegals Tax Increases to fund the above! It’s all a ruse for Socialism,2020-09-04 10:13:23+00:00,0,1,@JoeBiden,,,Kerrville Fredericksburg
618,1301825285101244416,Incredible.,2020-09-04 10:11:49+00:00,0,1,,,,Kerrville Fredericksburg
619,1301824385280544768,Which is it? Low Energy Joe Sleepy Joe Hiden Biden Or maybe “I can do anything he can do better” as he tries to copy @realDonaldTrump ‘A publicity stunt': Kenosha locals give lukewarm reception to Biden,2020-09-04 10:08:14+00:00,1,2,@realDonaldTrump,,,Kerrville Fredericksburg
620,1301823837701509121,"3 Key Reasons Why Bitcoin Could Bounce After $2,000 Drop http://dlvr.it/RfyWyT",2020-09-04 10:06:04+00:00,0,3,,,,Kerrville Fredericksburg
621,1301823383160664065,WNDIANXISXJACKSOXKXINSXISJJQNDHJEJCJW,2020-09-04 10:04:15+00:00,0,0,,,,Kerrville Fredericksburg
622,1301819727631839233,"That is a GOOD dog, Graham.",2020-09-04 09:49:44+00:00,0,1,,,,Kerrville Fredericksburg
623,1301818991082643457,I just opened mine a couple of weeks ago. He's pretty great.,2020-09-04 09:46:48+00:00,0,0,,,,Kerrville Fredericksburg
624,1301818760043659267,"Anti- climate change, amphetamine-sweating orange man says what?",2020-09-04 09:45:53+00:00,0,0,,,,Kerrville Fredericksburg
625,1301818745892098050,Go “blow it out”,2020-09-04 09:45:50+00:00,0,2,,,,Kerrville Fredericksburg
626,1301818647317544960,"""McCain wasn't a hero because he got captured. I like people who weren't captured."" There's video of that quote, which makes everything in The Atlantic all too plausible. What do you say to that Herr Alt-Fur?",2020-09-04 09:45:26+00:00,0,1,,,,Kerrville Fredericksburg
627,1301818637230186496,Show me where in the Constitution it is legal to create Sanctuary Cities to PROTECT Illegal Immigrants from ICE? 1) Here illegally 2) Sheltering an illegal is illegal!,2020-09-04 09:45:24+00:00,0,0,,,,Kerrville Fredericksburg
628,1301817725510209536,"While Pelosi Breaks Rules To Visit Fancy Salon, This Is How Residents in Her District Live",2020-09-04 09:41:47+00:00,2,4,,,,Kerrville Fredericksburg
629,1301817205483421696,GOOD MYTHICAL MORNING MGA GAGU,2020-09-04 09:39:43+00:00,0,3,,,,Kerrville Fredericksburg
630,1301814840751788034,"If you are wondering why only “former” politicians or police officers are endorsing @JoeBiden, let me explain with two words! “DEEP STATE” Former Michigan Republican Gov Rick Snyder Endorses Biden For President https://dailycaller.com/2020/09/03/michigan-gov-rick-snyder-endorses-biden/ via @dailycaller",2020-09-04 09:30:19+00:00,1,1,@JoeBiden @DailyCaller,,,Kerrville Fredericksburg
631,1301814813069316096,Bill Nye the Science Guy,2020-09-04 09:30:12+00:00,0,1,,,,Kerrville Fredericksburg
632,1301814655141261314,"You know what, I'll agree with you on that. I really like the checkered pattern he had in All Hail Megatron. It definitely looked a little neater than this distressed look.",2020-09-04 09:29:34+00:00,0,0,,,,Kerrville Fredericksburg
633,1301812768375369728,"rest in peace kuya lloyd cadena, i really enjoyed your vlogs,books and videos since my childhood. thank you for making me smilee ",2020-09-04 09:22:05+00:00,0,7,,,,Kerrville Fredericksburg
634,1301811940398977025,If I said I didn’t miss you I’d be lying,2020-09-04 09:18:47+00:00,3,3,,,,Kerrville Fredericksburg
635,1301811723746324481,Omg I miss that show & those cool little Russian doll toys iykyk,2020-09-04 09:17:56+00:00,10,107,,,,Kerrville Fredericksburg
636,1301811641042919424,คิดถึง @xiwwixs เท่าโลก ,2020-09-04 09:17:36+00:00,0,0,@xiwwixs,,,Kerrville Fredericksburg
637,1301811028431450117,I hate that when you try to do the right thing in life & be honest w someone you didn’t wanna lose & then you still lose them.. like should I have just lied or not said shit? Would they still be here rn?,2020-09-04 09:15:10+00:00,0,4,,,,Kerrville Fredericksburg
638,1301810615560798209,yaas!,2020-09-04 09:13:31+00:00,0,1,,,,Kerrville Fredericksburg
639,1301809693740773376,jungkook's style is he's so cool ,2020-09-04 09:09:52+00:00,0,5,,,,Kerrville Fredericksburg
640,1301808813184516096,Go for Prime!,2020-09-04 09:06:22+00:00,0,0,,,,Kerrville Fredericksburg
641,1301808078107668481,"I grew up playing with Transformers in the 80s and it was firmly a boy's toy as you mentioned. I am so glad that IDW changed that and was able to bring new blood into the fandom. I enjoy talking robots with you folks, and have learned a lot of cool stuff from you.",2020-09-04 09:03:26+00:00,0,1,,,,Kerrville Fredericksburg
642,1301807213963550721,Fuck Nazis,2020-09-04 09:00:00+00:00,0,2,,,,Kerrville Fredericksburg
643,1301806136811810816,Honestly I don't think so. He traveled the world learning all these esoteric disciplines. I think he either forged or bought a high school and college degree to keep up appearances.,2020-09-04 08:55:44+00:00,0,1,,,,Kerrville Fredericksburg
644,1301805901813288961,He's got a black hole based weight bench back at the Fortress of Solitude.,2020-09-04 08:54:48+00:00,0,0,,,,Kerrville Fredericksburg
645,1301804518540075015,,2020-09-04 08:49:18+00:00,0,0,,,,Kerrville Fredericksburg
646,1301802950466113536,Voatz Calls for Restrictions on Independent Cybersecurity Research in Supreme Court Brief http://dlvr.it/RfyHyQ,2020-09-04 08:43:04+00:00,0,0,,,,Kerrville Fredericksburg
647,1301801359541403649,Me too,2020-09-04 08:36:45+00:00,0,2,,,,Kerrville Fredericksburg
648,1301799747309711360,@legendsofaukera,2020-09-04 08:30:20+00:00,0,0,@legendsofaukera,,,Kerrville Fredericksburg
649,1301799050551980032,Marvel She Hulk Jubilee War Machine Ghost Rider 2099 Tigra,2020-09-04 08:27:34+00:00,0,2,,,,Kerrville Fredericksburg
650,1301798255681064960,DC Ice. (As soon as Frozen came out DC should have green with a new Ice series for young readers.) Static Kyle Rayner + Kilowogg Steel An anthology based on the Bloodlines weirdos,2020-09-04 08:24:25+00:00,0,2,,,,Kerrville Fredericksburg
651,1301789605016948736,$0.22: Ripple (XRP) Bears Aim Big After Recent Slide Below $0.25 http://dlvr.it/Rfy8mN,2020-09-04 07:50:02+00:00,0,0,,,,Kerrville Fredericksburg
652,1301785886208798720,,2020-09-04 07:35:15+00:00,0,1,,,,Kerrville Fredericksburg
653,1301784561102270465,i wanna hug him he's so little ,2020-09-04 07:30:00+00:00,0,0,,,,Kerrville Fredericksburg
654,1301783524496699392,"""For over 15 years I have been seeing Dr. Butler. I value the professionalism and obvious passion he has for his trade."" says Matthew on Healthgrades, via @Birdeye_",2020-09-04 07:25:52+00:00,0,1,@BirdEye_,,,Kerrville Fredericksburg
655,1301782750001803265,oh man!.. oh man!.. he's real ,2020-09-04 07:22:48+00:00,0,0,,,,Kerrville Fredericksburg
656,1301781995006103557,napalunok na lang sya ih AHAHAHAHAHAHAHAHA,2020-09-04 07:19:48+00:00,0,0,,,,Kerrville Fredericksburg
657,1301780627193319424,My Friends: “Who got AUX” Me: “I don’t have a radio”,2020-09-04 07:14:22+00:00,0,0,,,,Kerrville Fredericksburg
658,1301780373483864064,คนไรนอนทับหู555555,2020-09-04 07:13:21+00:00,0,0,,,,Kerrville Fredericksburg
659,1301777586402533378,beautiful necklace,2020-09-04 07:02:17+00:00,0,0,,,,Kerrville Fredericksburg
660,1301776198964572161, ,2020-09-04 06:56:46+00:00,0,0,,,,Kerrville Fredericksburg
661,1301774737937399809,No but it's pretty cool. I had a few of the coloring books and I remember having a Sideswipe kite that was quickly lost on a windy day.,2020-09-04 06:50:57+00:00,0,1,,,,Kerrville Fredericksburg
662,1301772855152119808,"Disappointing. I hope they rerelease Steeljaw, Ramshorn and the boys later.",2020-09-04 06:43:29+00:00,0,1,,,,Kerrville Fredericksburg
663,1301770547764899841,Congratulations! Blaster looks great. Does he come with a cassette?,2020-09-04 06:34:18+00:00,0,1,,,,Kerrville Fredericksburg
664,1301770469205475328,"i’ve said it once i’ll say it again , fuck people .",2020-09-04 06:34:00+00:00,2,6,,,,Kerrville Fredericksburg
665,1301769910499106817,lmaoo okay .,2020-09-04 06:31:47+00:00,0,4,,,,Kerrville Fredericksburg
666,1301769754508697600,I feel that brother,2020-09-04 06:31:09+00:00,0,1,,,,Kerrville Fredericksburg
667,1301768265203499008,"Join us Friday, September 4th from 5:00 - 8:00 P.M. for ARTwalk at URBANherbal in FREDERICKSBURG, TX #artgallery #art#localartist #oilpainting #touchingallyoursenses#gardening #greenhouse #aromatherapy #laboratory… https://www.instagram.com/p/CEtFhzOA0V_/?igshid=g1qyd43ig271",2020-09-04 06:25:14+00:00,0,1,,#artgallery #oilpainting #greenhouse #aromatherapy #laboratory,,Kerrville Fredericksburg
668,1301765217546907648,You got competition.,2020-09-04 06:13:08+00:00,0,1,,,,Kerrville Fredericksburg
669,1301762886977679365,To keep the tremors away and probably tests for blood gases.,2020-09-04 06:03:52+00:00,0,0,,,,Kerrville Fredericksburg
670,1301762303105200129,"Ethereum Closes Below $400, Here’s A Key Support Turned Resistance http://dlvr.it/RfxvFG",2020-09-04 06:01:33+00:00,0,0,,,,Kerrville Fredericksburg
671,1301761728892612609,George and Michael make a handsome couple.,2020-09-04 05:59:16+00:00,0,0,,,,Kerrville Fredericksburg
672,1301761073842991104,Quit watching any in January. No time for millionaire egos. The shame in our country is that these “sports” people make so much more than our first responders and military people. I see who is worth more to me.,2020-09-04 05:56:40+00:00,0,1,,,,Kerrville Fredericksburg
673,1301760991760445440,Shy Dragon,2020-09-04 05:56:20+00:00,0,4,,,,Kerrville Fredericksburg
674,1301759789979107329,Disjointed and strange,2020-09-04 05:51:34+00:00,0,1,,,,Kerrville Fredericksburg
675,1301755740378615808,Hmmm,2020-09-04 05:35:28+00:00,0,0,,,,Kerrville Fredericksburg
676,1301746700508426240,I don’t understand how this man really exists. I’m so in love with him. ,2020-09-04 04:59:33+00:00,0,3,,,,Kerrville Fredericksburg
677,1301741006686236673,Trying a bold eyeshadow ,2020-09-04 04:36:55+00:00,0,4,,,,Kerrville Fredericksburg
678,1301738403797504000,At this point you’re probably not wrong,2020-09-04 04:26:35+00:00,0,0,,,,Kerrville Fredericksburg
679,1301737804297392128,I’m tryin to be nice ,2020-09-04 04:24:12+00:00,0,1,,,,Kerrville Fredericksburg
680,1301733866084937736,I’m trying not to be rude about it but I’ve seriously been thinking about it,2020-09-04 04:08:33+00:00,0,0,,,,Kerrville Fredericksburg
681,1301732095086202880,It’s gonna be good night @FameOnFireBand,2020-09-04 04:01:31+00:00,1,5,@FameOnFireBand,,,Kerrville Fredericksburg
682,1301730108286349312,Keep you head up bro,2020-09-04 03:53:37+00:00,0,1,,,,Kerrville Fredericksburg
683,1301723736484253697,How do you get someone to leave you alone? Constantly leaving them on open doesn’t work. ,2020-09-04 03:28:18+00:00,0,2,,,,Kerrville Fredericksburg
684,1301709761751199744,Give me Yoshi all day!,2020-09-04 02:32:46+00:00,0,2,,,,Kerrville Fredericksburg
685,1301706551086985226,Found a couple new #Patriots! Need a follow back from @anationofone and @lites_john. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-04 02:20:00+00:00,0,0,@anationofone @lites_john,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
686,1301706024378826752,"Following a few new #Patriots! Need a follow back from @Bruzzimeme, @yates_ricky, and @cheryltberg. Still need a follow back from @Towngirl31. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-04 02:17:55+00:00,0,1,@Bruzzimeme @yates_ricky @cheryltberg @Towngirl31,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
687,1301705077338574848,"Found several new #Patriots! Need a follow back from @LisaJones3363, @PatriotLeeanneM, @GASMAN2519, @Trumpeteer14, @life_liberty1, and @JSchmidtdale. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-04 02:14:09+00:00,0,1,@LisaJones3363 @PatriotLeeanneM @GASMAN2519 @Trumpeteer14 @life_liberty1,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
688,1301704443331833863,Following everyone! Still need a follow back from @Kylecigelske1. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-04 02:11:38+00:00,0,0,@Kylecigelske1,#PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
689,1301704047670554626,"Following several new #Patriots! Need a follow back from @WisdomSeeQer, @IsTrump2020, @BarryObiden, @muffypa, @ShellyTro88, @TheRealMrsCalla, @dauschmo, and @tplante6. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-04 02:10:04+00:00,2,1,@WisdomSeeQer @IsTrump2020 @BarryObiden @muffypa @ShellyTro88 @TheRealMrsCalla @dauschmo @tplante6,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
690,1301702995437027328,Following a couple new #Patriots! Need a follow back from @WreckSeven and @girlfromright. #PatriotsUnite #Trump2020 #WeAreTrump,2020-09-04 02:05:53+00:00,0,2,@WreckSeven @girlfromright,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
691,1301700120736530432,"Found several new #Patriots! Need a follow back from @stompcommies, @SAkins83457891, @chuck_darnel, @AndersonKreg, @JoMaietta, and @onegranny2nv. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-04 01:54:27+00:00,0,2,@stompcommies @SAkins83457891 @chuck_darnel @AndersonKreg @JoMaietta @onegranny2nv,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
692,1301697969582993408,The truth hurts.,2020-09-04 01:45:54+00:00,0,1,,,,Kerrville Fredericksburg
693,1301696837741613057,"Found a few new #Patriots! Need a follow back from @PershingSoldier, @ArmyVet2x, @The53rdRegiment, @ReconRandy444, and @1D10Two. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-04 01:41:25+00:00,2,1,@PershingSoldier @ArmyVet2x @The53rdRegiment @ReconRandy444 @1D10Two,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
694,1301683880567754759, – at Lowe's,2020-09-04 00:49:55+00:00,0,4,,,,Kerrville Fredericksburg
695,1301683225656516608,"In the middle of the press run, we had about four inches of rain. It stopped work for three hours. This makes it worthwhile. #texassunsets #winemaking #livingthedream #drinklocal #gotexan @French Connection Wines https://www.instagram.com/p/CEse2xLJhRs/?igshid=dyaliyuwsnqu",2020-09-04 00:47:19+00:00,0,0,,#texassunsets #winemaking #livingthedream #drinklocal #gotexan,,Kerrville Fredericksburg
696,1301681519849857024,@FameOnFireBand #boom #boom,2020-09-04 00:40:33+00:00,0,1,@FameOnFireBand,#boom #boom,,Kerrville Fredericksburg
697,1301672540675473411,Nancy Pelosi will fill it out for you!,2020-09-04 00:04:52+00:00,1,3,,,,Kerrville Fredericksburg
0,1302396080685015040,"Got everything put in wired up and testing with some Street Fighter Alpha 3! Honestly, I prefer a controller. ",2020-09-05 23:59:57+00:00,0,14,,,,Kerrville Fredericksburg
1,1302395528852930561,So tired of this Shit!,2020-09-05 23:57:46+00:00,0,0,,,,Kerrville Fredericksburg
2,1302395362678837250,So tired of this Shit!,2020-09-05 23:57:06+00:00,0,0,,,,Kerrville Fredericksburg
3,1302394053900853248,Reported and #Blocked.,2020-09-05 23:51:54+00:00,0,1,,#Blocked,,Kerrville Fredericksburg
4,1302393992391397383,God bless you Jane. We are fight for the soul of our country.,2020-09-05 23:51:39+00:00,0,2,,,,Kerrville Fredericksburg
5,1302390453724119040,I'm a lucky man to be married to this beauty! @Fiesta Winery 290 https://www.instagram.com/p/CExgd1jlM3ssLT-Y2k7cknO_vx-GQGbwen1BPM0/?igshid=6y53eoxynt7z,2020-09-05 23:37:36+00:00,0,1,,,,Kerrville Fredericksburg
6,1302389175493292033,"In a given moment, it is important to gather your thoughts from a pool of reflections. What’s up, down or simply around can make your past, present and future blur the span of time from a life-long journey into a… https://www.instagram.com/p/CExf4xrHaFF/?igshid=1picf39aknhv4",2020-09-05 23:32:31+00:00,0,1,,,,Kerrville Fredericksburg
7,1302388636453920768,Look at all those dumb fucks,2020-09-05 23:30:22+00:00,0,0,,,,Kerrville Fredericksburg
8,1302388603314753536,On the bright side I can grow my hair out now ,2020-09-05 23:30:14+00:00,0,0,,,,Kerrville Fredericksburg
9,1302387401592115201,You must be insane. I think there are psychiatrists that can handle your deprogramming.,2020-09-05 23:25:28+00:00,0,0,,,,Kerrville Fredericksburg
10,1302386924288704518,You,2020-09-05 23:23:34+00:00,0,1,,,,Kerrville Fredericksburg
11,1302386268152758277,"Seekers say LGBTQ rights. Of course, their idea of equality is ""all humans get blasted equally"" but it's a start.",2020-09-05 23:20:58+00:00,0,3,,,,Kerrville Fredericksburg
12,1302386080805720067,Dream car is a Lexus SUV!,2020-09-05 23:20:13+00:00,0,0,,,,Kerrville Fredericksburg
13,1302385860600631296,Congrats! ,2020-09-05 23:19:20+00:00,0,0,,,,Kerrville Fredericksburg
14,1302385552176619520,Pain.,2020-09-05 23:18:07+00:00,0,0,,,,Kerrville Fredericksburg
15,1302385509533126657,I think you are right. I have spent a lot of time on Lake Travis in Austin. It does not look like that.,2020-09-05 23:17:57+00:00,0,2,,,,Kerrville Fredericksburg
16,1302385493972320257,we really need to take the yards back from these people,2020-09-05 23:17:53+00:00,0,6,,,,Kerrville Fredericksburg
17,1302385478646235137,Here is the audio,2020-09-05 23:17:49+00:00,0,0,,,,Kerrville Fredericksburg
18,1302385477618749441,Video to the podcast coming soon,2020-09-05 23:17:49+00:00,0,0,,,,Kerrville Fredericksburg
19,1302384557854019584,HALLLL YUH DUDE,2020-09-05 23:14:10+00:00,1,2,,,,Kerrville Fredericksburg
20,1302384365889036288,"Thank you kindly, darlin!",2020-09-05 23:13:24+00:00,0,1,,,,Kerrville Fredericksburg
21,1302384333999812608,Just for the record Jesus is Lord. He’s not running for President.,2020-09-05 23:13:17+00:00,2,27,,,,Kerrville Fredericksburg
22,1302384246737248256,The Big Red Wave may be stronger than we originally thought. Here we explain why that is.,2020-09-05 23:12:56+00:00,0,0,,,,Kerrville Fredericksburg
23,1302383482497368064,You being nice bc I am at home dying ,2020-09-05 23:09:53+00:00,0,0,,,,Kerrville Fredericksburg
24,1302383225315221506,Join us tomorrow at 9am! https://www.instagram.com/p/CExdLoojwWb/?igshid=mz5skjr7qxti,2020-09-05 23:08:52+00:00,1,1,,,,Kerrville Fredericksburg
25,1302383183074295813,Why are we pinch hitting hos for another power lefty!,2020-09-05 23:08:42+00:00,0,0,,,,Kerrville Fredericksburg
26,1302382182690820096,09/05/2020 Great Vespers,2020-09-05 23:04:44+00:00,0,0,,,,Kerrville Fredericksburg
27,1302381757627588609,sai da sacada gabriela,2020-09-05 23:03:02+00:00,0,0,,,,Kerrville Fredericksburg
28,1302381496326479872,09/05/2020 Great Vespers,2020-09-05 23:02:00+00:00,0,0,,,,Kerrville Fredericksburg
29,1302381374628913152,e se eu pular hyejoo ?,2020-09-05 23:01:31+00:00,0,0,,,,Kerrville Fredericksburg
30,1302380929462214658,thank you!!!!,2020-09-05 22:59:45+00:00,0,1,,,,Kerrville Fredericksburg
31,1302380903507857408,Check out our #listing in #Kerrville #TX #realestate #realtor https://tour.corelistingmachine.com/home/A3NPMH,2020-09-05 22:59:39+00:00,0,1,,#listing #Kerrville #TX #realestate #realtor,,Kerrville Fredericksburg
32,1302380748075405313,My favorite character is IDW Spike. I ship him with Atari Hitonari. (Sarcasm),2020-09-05 22:59:02+00:00,0,1,,,,Kerrville Fredericksburg
33,1302380685274087424,Great show,2020-09-05 22:58:47+00:00,0,0,,,,Kerrville Fredericksburg
34,1302379464626778112,"Following a few new #Patriots! Need a follow back from @Kassmit3, @SuesD5, @wayne_w_w, @WoodrowNepa, @BigPalheta, @BarbeauScott, and @Trish39722095. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-05 22:53:56+00:00,1,1,@Kassmit3 @SuesD5 @wayne_w_w @WoodrowNepa @BigPalheta @BarbeauScott @Trish39722095,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
35,1302378949058625547,You go Kimberly.,2020-09-05 22:51:53+00:00,0,0,,,,Kerrville Fredericksburg
36,1302378700768514048," Ask yourself, are you the HERO she's been waiting for? Full name: Christine A. Hernandez D.O.B. 5/4/1975 Blood Type: O Click on this link to Save her Life: https://bit.ly/2yJ5lqY https://nmlivingdonor.org/ Or Kidney Transplant Clinic(608) 262-5420Providers #kidney",2020-09-05 22:50:53+00:00,1,0,,#kidney,,Kerrville Fredericksburg
37,1302378471457525760,"Found several new #Patriots! Need a follow back from @KevinMJennings2, @f3sonar, @HoldConnecticut, @Deplorableigh, @Steve37019686, and @OCBMan. #PatriotsUnite #Trump2020 #WeAreTrump",2020-09-05 22:49:59+00:00,0,1,@KevinMJennings2 @f3sonar @HoldConnecticut @Deplorableigh @Steve37019686 @OCBMan,#Patriots #PatriotsUnite #Trump2020 #WeAreTrump,,Kerrville Fredericksburg
38,1302378394953420801," Check out what I’m Selling on my EBay page! T-shirts, Jersey’s, Movies, tech, &amp; more! https://ebay.com/usr/jtraylor77 #ebay #PayPal #fall #sale",2020-09-05 22:49:41+00:00,0,0,,#ebay #PayPal #fall #sale,,Kerrville Fredericksburg
39,1302378295707791362,Can not have it both ways Nancy Pelosi you're too long in Congress and a drunk.,2020-09-05 22:49:17+00:00,0,0,,,,Kerrville Fredericksburg
40,1302378135976054787,#followus #Instagram #like #Facebook,2020-09-05 22:48:39+00:00,0,0,,#followus #Instagram #like #Facebook,,Kerrville Fredericksburg
41,1302377720551280641, Marked Down all items on Mercari! Check out what I'm selling on Mercari! https://www.mercari.com/u/156274041 #mecari #forsale #checkitout,2020-09-05 22:47:00+00:00,0,0,,#mecari #forsale #checkitout,,Kerrville Fredericksburg
42,1302377400362323970,@espn STOP THE DAMNED POLITICAL CHATTER. WE WANT TO WATCH A GAME NOT POLITICAL POSTURING.,2020-09-05 22:45:43+00:00,0,0,@espn,,,Kerrville Fredericksburg
43,1302377244162220032,"@DrJamesPayne Hey my brother just FYI, I pray for you and Lori every day. Love you JP.",2020-09-05 22:45:06+00:00,0,0,@DrJamesPayne,,,Kerrville Fredericksburg
